id,uptodate,state,race_id_last_race,date_last_race,name,country,age,color,owner,sire,dam,dam_sire,sex,Total_races,Wins,Percentage_wins,placed,Percentage_placed,Flat_AW_races,Flat_AW_wins,Flat_AW_rate,Flat_AW_placed,Flat_AW_placed_rate,Flat_Turf_races,Flat_Turf_wins,Flat_Turf_rate,Flat_Turf_placed,Flat_Turf_placed_rate,Chase_races,Chase_wins,Chase_rate,Chase_placed,Chase_placed_rate,Hurdle_races,Hurdle_wins,Hurdle_rate,Hurdle_placed,Hurdle_placed_rate
154636,2025-08-25,,183512,2025-08-26,Plushy,IRE,2,bay,Derek Murray/Poetry In Motion Syndicate/Patrick Mcguinness,Ardad (IRE),Paradwys (IRE),Exceed and Excel (AUS),filly,2.0,0.0,0%,2.0,100.00%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,2.0,100.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154670,2025-08-25,,183514,2025-08-26,Likewhatyousee,USA,3,bay,C W J Farrell,Street Sense (USA),Maqboola (USA),Tamayuz (UK),filly,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154681,2025-08-25,,183503,2025-08-26,Shes Got The Blues,IRE,2,bay,P D Smith Holdings Ltd,Space Blues (IRE),Valtina (IRE),Teofilo (IRE),filly,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154743,2025-08-25,,183503,2025-08-26,Panthere Noir,GB,2,bay,Lamont Racing,Mohaather (UK),Billie Beane (UK),Sir Percy (UK),colt,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154748,2025-08-25,,183503,2025-08-26,Time Twister,GB,2,bay,Ursa Major Racing Ltd & Easterby,Time Test (UK),Souila (USA),Speightstown (USA),gelding,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154762,2025-08-25,,183508,2025-08-26,Burford Beauty,IRE,3,brown,Frolicers Syndicate,Equiano (FR),Choc U Zel Nell (IRE),Noverre (USA),filly,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154824,2025-08-25,,183498,2025-08-26,Runninman,IRE,2,bay,"Farrington, Jolley, Whitworth & Partne",Mehmas (IRE),Merry Jaunt (USA),Street Sense (USA),colt,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154897,2025-08-25,,183514,2025-08-26,Rapid Sequence,IRE,3,bay,Rose & Gin Syndicate,Make Believe (UK),Mypreciousblue (UK),Peintre Celebre (USA),filly,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154909,2025-08-25,,183508,2025-08-26,Chico Chico,IRE,3,chestnut,Mrs Joan Kinsella,Rock Of Gibraltar (IRE),Maudlin Magdalen (IRE),Dylan Thomas (IRE),gelding,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154910,2025-08-25,,183512,2025-08-26,Cotai Island,IRE,2,bay,James C Wallace,Cotai Glory (UK),D'addario (IRE),Galileo (IRE),colt,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154952,2025-08-25,,183514,2025-08-26,Stellar Quality,IRE,3,bay,Zhang Yuesheng,Wootton Bassett (UK),Class Act (UK),Galileo (IRE),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154963,2025-08-25,,183508,2025-08-26,Spanish Princess,IRE,4,chestnut,Mrs Mary Tyrrell,Phoenix Of Spain (IRE),Neuquen (IRE),Rock Of Gibraltar (IRE),filly,2.0,0.0,0%,2.0,100.00%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,2.0,100.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154981,2025-08-25,,183497,2025-08-26,Tafah,IRE,2,bay,Mr Nawaf Almutairi,Dark Angel (IRE),Rush (UK),Compton Place (UK),colt,1.0,0.0,0%,1.0,100.00%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,1.0,100.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155065,2025-08-25,,183508,2025-08-26,Cannonball Queen,IRE,3,bay,Jack & Jill Cannonball 24 Partnership,Footstepsinthesand (UK),Firstclass (GER),Lawman (FR),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155077,2025-08-25,,183497,2025-08-26,Go Lockers Go,GB,2,bay,Middleham Park Racing D Turner B Rober,Ardad (IRE),Sayyedati Lady (IRE),Frankel (UK),colt,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155084,2025-08-25,,183503,2025-08-26,Midnight Rodeo,IRE,2,bay,"J Sarkar, D Sarkar, O Sarkar & D Sarkar",Bated Breath (UK),Ocala (UK),Nathaniel (IRE),gelding,3.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155100,2025-08-25,,183514,2025-08-26,Carmels Phoenix,IRE,3,bay,Patrick K Mccarthy,Phoenix Of Spain (IRE),Sistercarmel (IRE),Lawman (FR),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155130,2025-08-25,,183497,2025-08-26,Rogue Rebellion,GB,2,bay,The Rogues Gallery,Ardad (IRE),Powerful Dream (IRE),Frozen Power (IRE),colt,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155144,2025-08-25,,183490,2025-08-26,Lyra Lea,GB,2,bay,Tom Chadney And Friends,Lope Y Fernandez (IRE),Bradfield Magic (IRE),Holy Roman Emperor (IRE),filly,2.0,0.0,0%,2.0,100.00%,1.0,0.0,0.00%,1.0,100.00%,1.0,0.0,0.00%,1.0,100.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155221,2025-08-25,,183512,2025-08-26,A La Dure,GB,2,bay,D O'Donovan,Zoustar (AUS),All Out (UK),Acclamation (UK),colt,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155249,2025-08-25,,183512,2025-08-26,Methodtomy Madness,IRE,2,bay,Amy & Olivia Marnane,Bungle Inthejungle (UK),Jeewana (UK),Compton Place (UK),colt,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155268,2025-08-25,,183489,2025-08-26,Boss Lady,IRE,2,bay,Mr Hassan Al Abdulmalik,Mehmas (IRE),Lady Canford (IRE),Canford Cliffs (IRE),filly,2.0,0.0,0%,2.0,100.00%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,2.0,100.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155281,2025-08-25,,183489,2025-08-26,Laser Luck,GB,2,bay,Mr J C Smith,Expert Eye (UK),Oydis (UK),Nathaniel (IRE),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155292,2025-08-25,,183489,2025-08-26,Therefore,IRE,2,bay,The Chestnut Tree Syndicate Too,Gregorian (IRE),If So (UK),Iffraaj (UK),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155421,2025-08-25,,183512,2025-08-26,Whistling Jamesie,GB,2,bay,An Geall Is Fearr Teoranta,A'ali (IRE),Messelina (UK),Noverre (USA),colt,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155482,2025-08-25,,183508,2025-08-26,Dolly Hello,IRE,3,bay,Peter Jones,Kodi Bear (IRE),Bandelia (IRE),Awtaad (IRE),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155659,2025-08-25,,183512,2025-08-26,Soy El Fuego,IRE,2,brown,Dr Ali Al Mutairi,Aclaim (IRE),Late Romance (USA),Storm Cat (USA),gelding,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155679,2025-08-25,,183497,2025-08-26,Soul Warrior,IRE,2,bay,D Jenkins J Glover R O'Donnell J Short,Invincible Spirit (IRE),Alsindi (IRE),Acclamation (UK),gelding,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155692,2025-08-25,,183490,2025-08-26,Galileo Charm,GB,2,bay,Mr C J Murfitt & Partner,Galileo Gold (UK),Rustic Charm (UK),Dubawi (IRE),filly,1.0,0.0,0%,1.0,100.00%,1.0,0.0,0.00%,1.0,100.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155701,2025-08-25,,183490,2025-08-26,Onwardupward,GB,2,bay,Lds Bloodstock Ltd,Due Diligence (USA),On Route (UK),Pivotal (UK),filly,1.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155729,2025-08-25,,183497,2025-08-26,Noble Vow,IRE,2,bay,Mrs Fitri Hay,No Nay Never (USA),Go Angellica (IRE),Kheleyf (USA),colt,1.0,0.0,0%,1.0,100.00%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,1.0,100.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
155785,2025-08-25,,183490,2025-08-26,Lady Milton,GB,2,bay,Mrs Judy Maitland-Jones,A'ali (IRE),Rosalie Bonheur (UK),Siyouni (FR),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
156028,,,183489,2025-08-26,Actually Ann,GB,2,bay,One More Moment Of Madness,Mohaather (UK),Accolade (UK),Acclamation (UK),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156029,,,183490,2025-08-26,Aunt Em,GB,2,bay,Mr Des Thurlby,Dream Ahead (USA),Mortitia (UK),Dansili (UK),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156030,,,183490,2025-08-26,Barbuda Bay,GB,2,bay,The Antiguan Family Syndicate,Starman (UK),Emaratiya Ana (IRE),Excellent Art (UK),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156031,,,183508,2025-08-26,Bartolito,IRE,3,chestnut,Vasile Ionesi,Cotai Glory (UK),Spirit Of Dunboden (IRE),Dalakhani (IRE),gelding,,,,,,,,,,,,,,,,,,,,,,,,,
156032,,,183489,2025-08-26,Betty Lemon,GB,2,bay,Lord Margadale,Land Force (IRE),Tremelo Pointe (IRE),Trempolino (USA),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156033,,,183508,2025-08-26,Julia Domna,IRE,3,bay,Mrs A M O'Brien,Holy Roman Emperor (IRE),Delicate Charm (IRE),High Chaparral (IRE),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156034,,,183497,2025-08-26,Kind Touch,IRE,2,bay,Mr & Mrs N Wrigley,Kodi Bear (IRE),Qalahari (IRE),Bahri (USA),colt,,,,,,,,,,,,,,,,,,,,,,,,,
156035,,,183497,2025-08-26,Lady Kodiac,IRE,2,bay,Mr Jaber Abdullah,Kodiac (UK),Shy Angel (UK),Zamindar (GER),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156036,,,183512,2025-08-26,Land Of Spirit,IRE,2,bay,Joe Bolger,Invincible Spirit (IRE),Happy Land (IRE),Refuse To Bend (IRE),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156037,,,183490,2025-08-26,Make Her Believe,IRE,2,bay,Mr Abubaker Kadoura,Make Believe (UK),Creme Anglaise (UK),Motivator (UK),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156038,,,183489,2025-08-26,Red Eve,IRE,2,chestnut,Emma Cracknell & Partner,Earthlight (IRE),Alosha (IRE),Alhebayeb (IRE),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156039,,,183508,2025-08-26,Royal Impact,IRE,3,bay,Miss C Benson,Far Above (IRE),Queen Of Dunsany (IRE),Most Improved (IRE),gelding,,,,,,,,,,,,,,,,,,,,,,,,,
156040,,,183508,2025-08-26,Santa Des La Rosa,IRE,3,bay,Mrs Amanda Duffield,Profitable (IRE),Anyonecanbeasaint (IRE),Holy Roman Emperor (IRE),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156041,,,183489,2025-08-26,Snow Day,GB,2,bay,Lpog & Partners,Aclaim (IRE),Neige D'antan (UK),Aussie Rules (USA),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156042,,,183512,2025-08-26,Spiced Gold,IRE,2,bay,Mrs Pauline Mccourt,Kuroshio (AUS),Stylish Design (FR),Henrythenavigator (USA),gelding,,,,,,,,,,,,,,,,,,,,,,,,,
156043,,,183489,2025-08-26,Virginia Moon,GB,2,bay,Burns Farm Racing,Territories (IRE),Moon Melody (UK),New Approach (IRE),filly,,,,,,,,,,,,,,,,,,,,,,,,,
156044,,,183508,2025-08-26,Yup Bro,IRE,3,bay,Mrs Wendy O'Leary,Belardo (IRE),Causeway Charm (USA),Giant's Causeway (USA),gelding,,,,,,,,,,,,,,,,,,,,,,,,,
